type	geneStart	geneEnd	tag	description
CDS	1307017	1307808	HFX_1384	5'-nucleotidase
CDS	1308177	1308983	HFX_1385	aminoglycoside N3'-acetyltransferase
CDS	1309041	1309478	HFX_1386	OsmC family protein
CDS	1309530	1309955	HFX_1387	OsmC family protein
CDS	1310131	1310544	HFX_1388	"alkylhydroperoxidase like protein, AhpD family"
CDS	1310800	1311735	HFX_1389	hypothetical protein
CDS	1311857	1312255	HFX_1390	transcriptional regulator
CDS	1312971	1313669	HFX_1391	hem operon protein
CDS	1313918	1314601	HFX_1392	DNA binding domain-containing protein
CDS	1314747	1315331	HFX_1393	hypothetical protein
CDS	1315414	1315572	HFX_1394	hypothetical protein
CDS	1315735	1316097	HFX_1395	transcription regulator
CDS	1316901	1317149	HFX_1396	conserved hypothetical selenoprotein
CDS	1317318	1318262	HFX_1397	sodium-dependent transporter
CDS	1318266	1318547	HFX_1398	transcriptional regulator
CDS	1318711	1319049	HFX_1399	hypothetical protein
CDS	1319133	1319441	HFX_1400	chorismate mutase
CDS	1319438	1320307	HFX_1401	shikimate kinase
CDS	1320439	1320867	HFX_1402	hypothetical protein
CDS	1320867	1321103	HFX_1403	hypothetical protein
CDS	1321183	1321317	HFX_1404	putative C2H2 zinc finger DNA-binding protein
CDS	1321396	1323576	HFX_1405	AAA-type ATPase (transitional ATPase-like protein)
CDS	1323723	1324430	HFX_1406	hypothetical protein
CDS	1324495	1325115	HFX_1407	hypothetical protein
CDS	1325216	1325623	HFX_1408	"transcriptional regulator, ArsR family"
CDS	1325715	1326104	HFX_1409	hypothetical protein
CDS	1326135	1328972	HFX_1410	ATP-dependent helicase Lhr and Lhr-like helicase
CDS	1328998	1329270	HFX_1411	hypothetical protein
CDS	1329293	1329571	HFX_1412	hypothetical protein
CDS	1329587	1330369	HFX_1413	phosphoesterase
CDS	1330373	1332262	HFX_1414	hypothetical protein
CDS	1332259	1333539	HFX_1415	replication factor A
CDS	1333731	1334111	HFX_1416	hypothetical protein
CDS	1334146	1335204	HFX_1417	LPS glycosyltransferase
CDS	1335304	1335963	HFX_1418	5-amino-6-(5-phosphoribosylamino)uracil reductase
CDS	1336063	1336398	HFX_1419	thioredoxin
CDS	1336525	1336914	HFX_1420	cupin 2 domain-containing protein
CDS	1336964	1337281	HFX_1421	NifU domain-containing protein
CDS	1337408	1338124	HFX_1422	putative RNA-associated protein
CDS	1338765	1339094	HFX_1423	hypothetical protein
CDS	1339419	1340714	HFX_1424	GTP-binding protein
CDS	1340784	1343777	HFX_1425	halomucin
CDS	1344062	1344592	HFX_1426	putative molybdenum cofactor biosynthesis protein C
CDS	1344589	1346025	HFX_1427	hypothetical protein
CDS	1346178	1347368	HFX_1428	major facilitator superfamily transporter
CDS	1347427	1347816	HFX_1429	ArsR family regulatory protein
CDS	1347942	1350296	HFX_1430	helicase / DNA excision repair protein ERCC-2
CDS	1350343	1350558	HFX_1431	hypothetical protein
CDS	1350750	1350971	HFX_1432	hypothetical protein
CDS	1351025	1352767	HFX_1434	DNA mismatch repair protein
CDS	1352909	1353208	HFX_1435	hypothetical protein
CDS	1353616	1355628	HFX_1436	PAS domain S-box
CDS	1355733	1357481	HFX_1437	bacterio-opsin activator
CDS	1357478	1357870	HFX_1438	response regulator / transcription regulator
CDS	1357956	1358162	HFX_1439	hypothetical protein
CDS	1358264	1358656	HFX_1440	hypothetical protein
CDS	1358823	1359863	HFX_1441	hypothetical protein
CDS	1360554	1361018	HFX_1443	hypothetical protein
CDS	1361015	1361506	HFX_1444	hypothetical protein
CDS	1361507	1362694	HFX_1445	fused rhodanese domain-containing protein/hydrolase
CDS	1362964	1363215	HFX_1446	sirA protein (two-component response regulators)
CDS	1363212	1363793	HFX_1447	hypothetical protein
CDS	1363943	1364605	HFX_1448	hypothetical protein
CDS	1364819	1365301	HFX_1449	universal stress protein
CDS	1365388	1366539	HFX_1450	acyl-CoA dehydrogenase
CDS	1366630	1368288	HFX_1451	medium-chain-fatty-acid-CoA ligase
CDS	1368376	1370343	HFX_1452	O-succinylbenzoic acid--CoA ligase
CDS	1370483	1370866	HFX_1453	methylmalonyl-CoA epimerase
CDS	1370921	1371247	HFX_1454	hypothetical protein
CDS	1371362	1372348	HFX_1455	phosphotransferase
CDS	1373111	1374787	HFX_1456	"methylmalonyl-CoA mutase, N-terminal domain protein"
CDS	1374929	1375597	HFX_1457	caffeoyl-CoA O-methyltransferase
CDS	1375672	1376040	HFX_1458	nascent polypeptide-associated complex protein
CDS	1376037	1376762	HFX_1459	tRNA (adenine-N1-)-methyltransferase
CDS	1376789	1377364	HFX_1460	hypothetical protein
CDS	1377405	1377725	HFX_1461	DNA-directed RNA polymerase subunit M1
CDS	1377828	1378085	HFX_1462	hypothetical protein
CDS	1378232	1379005	HFX_1463	enoyl-CoA hydratase
CDS	1379106	1379606	HFX_1464	hypothetical protein
CDS	1379659	1380252	HFX_1465	S-adenosylmethionine-dependent methyltransferase-like protein
CDS	1380310	1381293	HFX_1466	hypothetical protein
CDS	1381435	1381890	HFX_1467	diadenosine tetraphosphate pyrophosphohydrolase
CDS	1382070	1382399	HFX_1468	ribosomal protein S10-like protein
CDS	1382466	1382729	HFX_1469	hypothetical protein
CDS	1382726	1384276	HFX_1470	Na+/H+ antiporter
CDS	1384446	1385729	HFX_1471	N-acyl-L-amino acid amidohydrolase
CDS	1385828	1386886	HFX_1472	"putative signal-transducing histidine kinase / two-component system, OmpR family, sensor histidine kinase RstB"
CDS	1386861	1388231	HFX_1473	geranylgeranyl hydrogenase-like protein / electron-transferring-flavoprotein dehydrogenase
CDS	1388353	1389477	HFX_1474	"ABC-type ribose transport system, permease protein"
CDS	1389474	1390739	HFX_1475	ribose ABC transporter permease
CDS	1390736	1392295	HFX_1476	ribose ABC transporter ATP-binding protein
CDS	1392556	1393680	HFX_1477	nucleoside-binding protein
CDS	1393888	1395249	HFX_1478	"phosphohexomutase (phosphoglucomutase,phosphomannomutase)"
CDS	1395391	1395675	HFX_1479	acylphosphatase
CDS	1395766	1396005	HFX_1480	hypothetical protein
CDS	1396051	1396494	HFX_1481	hypothetical protein
CDS	1396944	1397621	HFX_1482	transcription regulator
CDS	1397957	1398343	HFX_1483	(R)-specific enoyl -CoA hydratase
CDS	1398536	1399189	HFX_1484	hypothetical protein
CDS	1399262	1399702	HFX_1485	hypothetical protein
CDS	1400163	1401137	HFX_1486	diphosphomevalonate decarboxylase
CDS	1401187	1402320	HFX_1487	NADH dehydrogenase
CDS	1402361	1403695	HFX_1488	hypothetical protein
CDS	1403934	1405253	HFX_1489	hypothetical protein
CDS	1405371	1406525	HFX_1490	acyl-CoA dehydrogenase
CDS	1406603	1407301	HFX_1491	hypothetical protein
CDS	1407370	1407681	HFX_1492	nonhistone chromosomal protein
CDS	1407910	1409544	HFX_1493	periplasmic copper-binding protein
CDS	1410646	1411521	HFX_1494	hypothetical protein
CDS	1411752	1411970	HFX_1495	hypothetical protein
CDS	1412254	1412493	HFX_1496	phage PhiH1 repressor protein
CDS	1412614	1413681	HFX_1497	hypothetical protein
CDS	1414026	1414214	HFX_1498	hypothetical protein
CDS	1414709	1414951	HFX_1499	hypothetical protein
tRNA	1415236	1415310	HFX_1500	tRNA-Arg
CDS	1415405	1416259	HFX_1501	prenyltransferase / 4-hydroxybenzoate octaprenyltransferase
CDS	1416443	1417054	HFX_1502	hypothetical protein
CDS	1417129	1417551	HFX_1503	hypothetical protein
CDS	1417632	1418612	HFX_1504	cysteine synthase A
CDS	1418708	1419046	HFX_1505	hypothetical protein
CDS	1419146	1420204	HFX_1506	"ABC-type Na+ efflux pump, permease component"
CDS	1420197	1422065	HFX_1507	ABC-type transport system permease protein
CDS	1422062	1422979	HFX_1508	ABC transporter ATP-binding protein
CDS	1423322	1424182	HFX_1509	3-hydroxyacyl-CoA dehydrogenase
CDS	1424298	1425443	HFX_1510	hypothetical protein
CDS	1424795	1425448	HFX_1511	hypothetical protein
CDS	1425770	1426663	HFX_1512	"fructose-1,6-bisphosphatase"
CDS	1426780	1428528	HFX_1513	propionyl-CoA carboxylase carboxyltransferase component
CDS	1428752	1429111	HFX_1514	hypothetical protein
CDS	1429225	1429686	HFX_1515	enoyl-CoA hydratase / molybdenum cofactor biosynthesis protein
CDS	1429910	1431196	HFX_1516	glutamate dehydrogenase (NAD(P)+)
CDS	1431311	1432150	HFX_1517	citryl-CoA lyase (citrate lyase beta subunit / ATP citrate synthase beta subunit)
CDS	1432261	1433514	HFX_1518	glutamate dehydrogenase (NAD(P)+)
CDS	1433697	1434614	HFX_1519	aspartate carbamoyltransferase catalytic subunit
CDS	1434607	1435074	HFX_1520	aspartate carbamoyltransferase regulatory subunit
CDS	1435111	1436643	HFX_1521	adaptive-response sensory-kinase
CDS	1437146	1438021	HFX_1522	hypothetical protein
CDS	1438309	1439067	HFX_1523	3-oxoacyl-[acyl-carrier protein] reductase
CDS	1439177	1439923	HFX_1524	hypothetical protein
CDS	1440051	1440854	HFX_1525	enoyl-CoA hydratase
CDS	1440955	1441983	HFX_1526	O-succinylbenzoate-CoA synthase (OSB synthase; 4-(2'-carboxyphenyl)-4-oxybutyric acid synthase)
CDS	1441983	1442918	HFX_1527	"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
CDS	1443015	1443944	HFX_1528	thioredoxin reductase
CDS	1443947	1445170	HFX_1529	hypothetical protein
CDS	1445250	1446167	HFX_1530	naphthoate synthase
CDS	1446754	1447305	HFX_1531	hypothetical protein
CDS	1447464	1449209	HFX_1532	"2-oxoglutarate decarboxylase; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1- carboxylate synthase"
CDS	1449264	1450589	HFX_1533	menaquinone-specific isochorismate synthase
CDS	1450513	1450698	HFX_1534	hypothetical protein
CDS	1450921	1451514	HFX_1535	reductase (nitrate reductase/ sulfite dehydrogenase)
CDS	1451774	1451986	HFX_1536	surface glycoprotein precursor
CDS	1452045	1452323	HFX_1537	hypothetical protein
CDS	1452453	1454108	HFX_1538	rhomboid family protein/intramembrane serine protease
CDS	1454142	1454768	HFX_1539	putative RNA methylase
CDS	1454768	1455163	HFX_1540	hypothetical protein
CDS	1455461	1456459	HFX_1541	endonuclease
CDS	1456601	1457551	HFX_1542	transcription initiation factor TFB
CDS	1457586	1459229	HFX_1543	hypothetical protein
CDS	1459354	1459641	HFX_1544	hypothetical protein
CDS	1459676	1460164	HFX_1545	UspA domain protein
CDS	1460268	1460594	HFX_1546	ferredoxin
CDS	1460708	1461844	HFX_1547	"Zn-dependent hydrolase, glyoxylase"
CDS	1461917	1463656	HFX_1548	heme-based aerotactic transducer HemAT
CDS	1463804	1464439	HFX_1549	hypothetical protein
CDS	1464545	1465111	HFX_1550	hypothetical protein
CDS	1465108	1466316	HFX_1551	galactokinase
CDS	1466497	1467450	HFX_1552	formamidase
CDS	1467551	1468789	HFX_1553	gluconate dehydratase
CDS	1469223	1469747	HFX_1554	hypothetical protein
CDS	1469861	1471081	HFX_1555	conserved Entner-Douderoff pathway protein
CDS	1471212	1471658	HFX_1556	hypothetical protein
CDS	1472013	1475177	HFX_1557	light and oxygen sensing histidine kinase
CDS	1475230	1476240	HFX_1558	"fructose/tagatose-1,6-bisphosphate aldolase"
CDS	1476410	1476895	HFX_1559	sugar phosphotransferase system (PTS) IIB component
CDS	1476892	1478589	HFX_1560	sugar phosphotransferase system (PTS) enzyme I
CDS	1478592	1478861	HFX_1561	sugar phosphotransferase system (PTS) protein Hpr
CDS	1478861	1479325	HFX_1562	sugar phosphotransferase system (PTS) IIA component
CDS	1479365	1480492	HFX_1563	sugar phosphotransferase system (PTS) IIC component
CDS	1480599	1481516	HFX_1564	1-phosphofructokinase
CDS	1481513	1482280	HFX_1565	DeoR family transcriptional regulator
CDS	1482645	1483625	HFX_1566	3-isopropylmalate dehydrogenase
CDS	1483618	1484226	HFX_1567	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit
CDS	1484223	1485644	HFX_1568	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit
CDS	1485637	1485921	HFX_1569	hypothetical protein
CDS	1485948	1486985	HFX_1570	ketol-acid reductoisomerase
CDS	1486982	1487638	HFX_1571	acetolactate synthase I/III small subunit
CDS	1487635	1489392	HFX_1572	acetolactate synthase I/II/III large subunit
CDS	1489778	1491022	HFX_1573	2-isopropylmalate synthase 2
CDS	1491381	1491668	HFX_1574	hypothetical protein
CDS	1491745	1492431	HFX_1575	hypothetical protein
CDS	1492431	1493012	HFX_1577	hypothetical protein
CDS	1493078	1493290	HFX_1578	hypothetical protein
CDS	1493434	1493760	HFX_1579	hypothetical protein
CDS	1493779	1494705	HFX_1580	glycosyltransferase (dolichyl-phosphate beta-D-mannosyltransferase)
CDS	1494810	1495964	HFX_1581	glycosyl transferase
CDS	1496001	1497041	HFX_1582	glycosyltransferase
CDS	1497196	1497765	HFX_1583	hypothetical protein
CDS	1497833	1499197	HFX_1584	sulfatase-like protein
CDS	1499206	1500555	HFX_1585	"arylsulfatase, choline-sulfatase"
CDS	1500557	1502110	HFX_1586	hypothetical protein
CDS	1502135	1503169	HFX_1587	"hexosyltransferase, glycosyltransferase"
CDS	1503371	1504831	HFX_1588	putative sulfatase
CDS	1504901	1506523	HFX_1589	hypothetical protein
CDS	1506640	1508187	HFX_1590	hypothetical protein
CDS	1508184	1509647	HFX_1591	putative polysaccharide biosynthesis protein
CDS	1509713	1512856	HFX_1592	transmembrane oligosaccharyl transferase / dolichyl-diphosphooligosaccharide--protein glycosyltransferase
CDS	1512950	1513918	HFX_1593	hypothetical protein
CDS	1514285	1514839	HFX_1594	methylase involved in ubiquinone/menaquinone biosynthesis
CDS	1514992	1515180	HFX_1595	hypothetical protein
CDS	1515236	1515436	HFX_1596	divalent divalent cation tolerance protein
CDS	1515482	1516150	HFX_1597	phosphoglycolate phosphatase
CDS	1516227	1517399	HFX_1598	cell division control protein 6
CDS	1517757	1519529	HFX_1599	glycerol-3-phosphate dehydrogenase
CDS	1519516	1520784	HFX_1600	glycerol-3-phosphate dehydrogenase subunit B
CDS	1520781	1522091	HFX_1601	glycerol-3-phosphate dehydrogenase subunit C
CDS	1522481	1524019	HFX_1602	glycerol kinase
CDS	1524023	1525033	HFX_1603	hypothetical protein
CDS	1525123	1525407	HFX_1604	phosphocarrier protein Hpr
CDS	1525404	1525790	HFX_1605	phosphoenolpyruvate-protein phosphoryltransferase
CDS	1525787	1526485	HFX_1606	"dihydroxyacetone kinase, L subunit"
CDS	1526577	1527572	HFX_1607	"dihydroxyacetone kinase, DhaK subunit"
CDS	1527681	1530812	HFX_1608	isoleucyl-tRNA synthetase
CDS	1531310	1531792	HFX_1609	hypothetical protein
CDS	1531795	1532649	HFX_1610	hypothetical protein
CDS	1532834	1533289	HFX_1611	hypothetical protein
CDS	1533342	1533830	HFX_1612	acyl-CoA thioester hydrolase
CDS	1533889	1534332	HFX_1613	hypothetical protein
CDS	1534390	1535010	HFX_1614	ArsR family regulatory protein
CDS	1535077	1536417	HFX_1615	"hydroxypyruvate reductase, glycerate kinase"
CDS	1536471	1538150	HFX_1616	plasmid transfer protein
CDS	1538147	1538770	HFX_1617	membrane metallopeptidase
CDS	1539172	1539408	HFX_1618	hypothetical protein
CDS	1539810	1540784	HFX_1619	phosphoribosylaminoimidazole synthetase
CDS	1540852	1542150	HFX_1620	cytochrome P450
CDS	1542147	1542686	HFX_1621	transcriptional regulator
CDS	1542824	1543180	HFX_1622	hypothetical protein
CDS	1543849	1544586	HFX_1623	proteasome beta subunit
CDS	1545184	1546713	HFX_1624	hypothetical protein
CDS	1546832	1548589	HFX_1625	DNA ligase (ATP)
CDS	1548645	1549355	HFX_1626	hypothetical protein
CDS	1549422	1550255	HFX_1627	putative hydrolase or acyltransferase of alpha/beta superfamily
CDS	1550322	1551422	HFX_1628	DNA topoisomerase VI subunit A
CDS	1551422	1553818	HFX_1629	DNA topoisomerase VI subunit B
CDS	1554073	1555992	HFX_1630	DNA gyrase subunit B
CDS	1555994	1558558	HFX_1631	DNA gyrase / DNA topoisomerase II subunit A
CDS	1558628	1558996	HFX_1632	hypothetical protein
CDS	1559059	1559526	HFX_1633	NUDIX hydrolase
CDS	1559526	1560425	HFX_1634	arginase
CDS	1560613	1561533	HFX_1635	nucleoside-diphosphate-sugar epimerase (UDP-glucose 4-epimerase)
CDS	1561699	1562232	HFX_1636	transcriptional regulator
CDS	1562453	1563646	HFX_1637	NADH dehydrogenase
CDS	1563761	1564579	HFX_1638	uridine phosphorylase
CDS	1564658	1565080	HFX_1639	cytidine deaminase
CDS	1565207	1565458	HFX_1640	hypothetical protein
CDS	1565535	1565801	HFX_1641	hypothetical protein
CDS	1565825	1566406	HFX_1642	acetyltransferase
CDS	1566531	1568525	HFX_1643	acyl-CoA synthetase
CDS	1568553	1569860	HFX_1644	glutamate/aspartate transport protein
CDS	1569999	1570712	HFX_1645	hypothetical protein
CDS	1570809	1571129	HFX_1646	hypothetical protein
CDS	1571209	1572363	HFX_1648	chaperone protein DnaJ
CDS	1571545	1572501	HFX_1647	putative glutamate dehydrogenase
CDS	1572507	1574384	HFX_1649	molecular chaperone DnaK
CDS	1574598	1575380	HFX_1650	hypothetical protein
CDS	1575520	1576248	HFX_1651	dnaJ/dnaK ATPase stimulator grpE
CDS	1576397	1577143	HFX_1652	hypothetical protein
CDS	1577301	1578242	HFX_1653	tRNA and rRNA cytosine-C5-methylase
CDS	1578239	1578775	HFX_1654	hypothetical protein
CDS	1578816	1580318	HFX_1655	hypothetical protein
CDS	1580454	1580846	HFX_1656	hypothetical protein
CDS	1580853	1582211	HFX_1657	DNA repair protein Rad25
CDS	1582355	1582504	HFX_1658	hypothetical protein
CDS	1582644	1583765	HFX_1659	PLP-dependent aminotransferase (aspartate aminotransferase)
CDS	1583896	1585461	HFX_1660	Na+/H+ antiporter
CDS	1585490	1586251	HFX_1661	lrp-type transcriptional regulator
CDS	1586328	1586741	HFX_1662	hypothetical protein
CDS	1586811	1587779	HFX_1664	poly-gamma-glutamate biosynthesis/capsule biosynthesis protein
CDS	1587744	1587911	HFX_1663	hypothetical protein
CDS	1587999	1589198	HFX_1665	hypothetical protein
CDS	1589364	1589792	HFX_1666	protein of unknown function DUF1486
CDS	1590219	1591394	HFX_1667	translation-associated GTPase
CDS	1591488	1592357	HFX_1668	hypothetical protein
CDS	1592478	1593329	HFX_1669	hypothetical protein
CDS	1593451	1593654	HFX_1670	hypothetical protein
CDS	1593761	1594558	HFX_1671	hypothetical protein
CDS	1594630	1595760	HFX_1672	hypothetical protein
CDS	1595875	1596561	HFX_1673	glycosyltransferase
CDS	1596691	1597023	HFX_1674	hypothetical protein
CDS	1597102	1597857	HFX_1675	hypothetical protein
CDS	1597970	1598674	HFX_1676	hypothetical protein
CDS	1598795	1600465	HFX_1677	hypothetical protein
CDS	1600527	1601723	HFX_1678	hypothetical protein
CDS	1601859	1603373	HFX_1679	hypothetical protein
CDS	1603433	1603633	HFX_1680	hypothetical protein
CDS	1605080	1605526	HFX_1681	hypothetical protein
CDS	1605516	1606565	HFX_1682	tyrosine recombinase xerC
CDS	1606864	1607031	HFX_1683	hypothetical protein
CDS	1607028	1607363	HFX_1684	hypothetical protein
CDS	1607377	1607922	HFX_1685	DNA-binding ferritin-like protein (oxidative damage protectant)
CDS	1608070	1609410	HFX_1686	glutamate--ammonia ligase
CDS	1609413	1610627	HFX_1687	putative iron transport protein
CDS	1610973	1612313	HFX_1688	glutamate--ammonia ligase
CDS	1612414	1613844	HFX_1689	MATE family drug/sodium antiporter
CDS	1613862	1614695	HFX_1690	polysaccharide deacetylase
CDS	1614947	1615618	HFX_1691	Demethylmenaquinone methyltransferase
CDS	1615718	1616905	HFX_1692	hypothetical protein
CDS	1617040	1617462	HFX_1693	gas-vesicle operon protein gvpO
CDS	1617487	1618530	HFX_1694	gas-vesicle operon protein gvpN
CDS	1618527	1619672	HFX_1695	gas-vesicle operon protein gvpC
CDS	1619749	1619985	HFX_1696	gas-vesicle operon protein gvpA
CDS	1620197	1621834	HFX_1697	gas-vesicle operon protein gvpD
CDS	1621838	1622416	HFX_1698	gas-vesicle operon protein gvpE
CDS	1622406	1623047	HFX_1699	gas-vesicle operon protein gvpF
CDS	1623051	1623302	HFX_1700	gas-vesicle operon protein gvpG
CDS	1623302	1623952	HFX_1701	gas-vesicle operon protein gvpH
CDS	1623949	1624437	HFX_1702	gas-vesicle operon protein gvpI
CDS	1624434	1624778	HFX_1703	gas-vesicle operon protein gvpJ
CDS	1624780	1625133	HFX_1704	gas-vesicle operon protein gvpK
CDS	1625126	1626094	HFX_1705	gas-vesicle operon protein gvpL
CDS	1626101	1626361	HFX_1706	gas-vesicle operon protein gvpM
CDS	1626365	1627090	HFX_1707	hypothetical protein
CDS	1627300	1627911	HFX_1708	"putative transcriptional regulator, ArsR family"
CDS	1627954	1628958	HFX_1709	hypothetical protein
CDS	1629104	1629319	HFX_1710	hypothetical protein
CDS	1629357	1630316	HFX_1711	hypothetical protein
CDS	1630763	1631659	HFX_1712	hypothetical protein
CDS	1631741	1633828	HFX_1713	hypothetical protein
CDS	1634039	1634872	HFX_1714	hypothetical protein
CDS	1635305	1635754	HFX_1715	hypothetical protein
CDS	1635755	1637335	HFX_1716	hypothetical protein
CDS	1638087	1639121	HFX_1717	diphthamide synthase subunit DPH2
CDS	1639336	1639611	HFX_1718	hypothetical protein
CDS	1639714	1640367	HFX_1719	phospholipase/carboxylesterase
CDS	1640449	1640823	HFX_1720	hypothetical protein
CDS	1640983	1641600	HFX_1721	cell division inhibitor MinD-like (ATPase involved in chromosome partitioning)
CDS	1641627	1642250	HFX_1722	hypothetical protein
CDS	1642312	1642578	HFX_1723	hypothetical protein
CDS	1642648	1643583	HFX_1724	FKBP-type peptidylprolyl isomerase 2
CDS	1643737	1644180	HFX_1725	hypothetical protein
CDS	1644182	1644898	HFX_1726	hypothetical protein
CDS	1644946	1646325	HFX_1727	hypothetical protein
CDS	1646322	1646639	HFX_1728	hypothetical protein
CDS	1646660	1646905	HFX_1729	hypothetical protein
CDS	1646972	1647217	HFX_1730	hypothetical protein
CDS	1647220	1647480	HFX_1731	hypothetical protein
CDS	1647492	1650107	HFX_1732	cytochrome c oxidase subunit I
CDS	1650104	1650937	HFX_1733	cytochrome c oxidase subunit II
CDS	1650963	1651160	HFX_1734	hypothetical protein
CDS	1651230	1652465	HFX_1735	transposase
CDS	1652462	1652617	HFX_1736	hypothetical protein
CDS	1653393	1653908	HFX_1737	hypothetical protein
CDS	1654087	1654644	HFX_1738	adenylate cyclase
CDS	1654839	1656047	HFX_1739	S-adenosylmethionine synthetase
CDS	1656065	1658572	HFX_1740	polyphosphate kinase
CDS	1658803	1659984	HFX_1741	thiamine biosynthesis protein ThiI
CDS	1660092	1660346	HFX_1742	hypothetical protein
CDS	1660146	1660433	HFX_1744	hypothetical protein
CDS	1660389	1660841	HFX_1743	hypothetical protein
CDS	1660873	1661793	HFX_1745	cysteine synthase A
CDS	1661953	1662333	HFX_1746	thioredoxin
CDS	1662470	1663198	HFX_1747	hypothetical protein
CDS	1663255	1665366	HFX_1748	thioredoxin domain protein
CDS	1665545	1666831	HFX_1749	phosphoribosylamine--glycine ligase
CDS	1666914	1667444	HFX_1750	maltose O-acetyltransferase
CDS	1667465	1668490	HFX_1751	PAS domain S-box
CDS	1668560	1669174	HFX_1752	hypothetical protein
CDS	1669376	1670227	HFX_1753	mechanosensitive ion channel
CDS	1670229	1671038	HFX_1754	hypothetical protein
CDS	1671238	1671600	HFX_1755	cyanoglobin
CDS	1672124	1672291	HFX_1756	hypothetical protein
tRNA	1672325	1672407	HFX_1757	tRNA-Leu
CDS	1672524	1672832	HFX_1758	transcription initiation factor TFB
CDS	1673082	1673585	HFX_1759	phosphopantetheine adenylyltransferase
CDS	1673673	1674134	HFX_1760	transcription regulator
CDS	1674226	1675302	HFX_1761	carboxylate-amine ligase
CDS	1675439	1676089	HFX_1762	rRNA 2'-O-methyltransferase fibrillarin
CDS	1676086	1676925	HFX_1763	nucleolar protein-like protein
CDS	1677165	1677587	HFX_1764	hypothetical protein
CDS	1677672	1678043	HFX_1765	hypothetical protein
CDS	1678145	1678795	HFX_1766	hypothetical protein
CDS	1678987	1679970	HFX_1767	magnesium Mg(2+)/cobalt Co(2+) transport protein
CDS	1680194	1681189	HFX_1768	transcription initiation factor TFB
CDS	1681280	1681459	HFX_1769	hypothetical protein
CDS	1681503	1681910	HFX_1770	translation initiation factor IF-2 subunit beta
CDS	1682162	1682398	HFX_1771	hypothetical protein
CDS	1682617	1683027	HFX_1772	hypothetical protein
CDS	1683115	1684029	HFX_1773	8-oxoguanine DNA glycosylase
CDS	1684218	1685708	HFX_1774	4-alpha-glucanotransferase
CDS	1685888	1687816	HFX_1775	threonyl-tRNA synthetase
CDS	1687834	1689288	HFX_1776	hypothetical protein
CDS	1689488	1689913	HFX_1777	hypothetical protein
CDS	1690193	1690423	HFX_1778	hypothetical protein
CDS	1691169	1691309	HFX_1779	integrase-like protein
CDS	1691462	1692031	HFX_1780	acetyltransferase
tRNA	1692463	1692536	HFX_1781	tRNA-Lys
CDS	1692669	1694126	HFX_1782	TrkA-N domain protein
CDS	1694131	1694424	HFX_1783	hypothetical protein
CDS	1694629	1696830	HFX_1784	4Fe-S protein
CDS	1696823	1697326	HFX_1785	hypothetical protein
CDS	1697407	1699251	HFX_1786	hypothetical protein
CDS	1699375	1700013	HFX_1787	hypothetical protein
CDS	1700386	1702098	HFX_1788	L-lactate permease
CDS	1702206	1705286	HFX_1789	oxidoreductase (glycolate oxidase iron-sulfur subunit)
CDS	1705442	1706590	HFX_1790	pyridoxal phosphate-dependent aminotransferase (histidinol-phosphate aminotransferase-like protein / aspartate aminotransferase)
CDS	1707041	1707538	HFX_1791	endonuclease associated protein
CDS	1707560	1707985	HFX_1792	hypothetical protein
CDS	1708094	1710445	HFX_1793	ATP-dependent helicase
CDS	1710583	1711785	HFX_1794	hypothetical protein
CDS	1711865	1713028	HFX_1795	"ABC-type iron(III) transport system,substrate-binding protein"
CDS	1713041	1714636	HFX_1796	"ABC-type iron(III) transport system, permease protein"
CDS	1714626	1715807	HFX_1797	iron(III) transport system ATP-binding protein
CDS	1715810	1718143	HFX_1798	membrane protein
CDS	1718053	1718436	HFX_1800	hypothetical protein
CDS	1718399	1718827	HFX_1799	hypothetical protein
CDS	1718850	1721489	HFX_1801	hypothetical protein
CDS	1721567	1723690	HFX_1802	"glucan 1,4-alpha-maltohydrolase /alpha-glucosidase"
CDS	1723865	1728400	HFX_1803	glucoamylase / glycosyl hydrolase
CDS	1728973	1729452	HFX_1804	hypothetical protein
CDS	1729529	1731634	HFX_1805	PAS domain S-box
CDS	1731774	1732655	HFX_1806	transporter of the drug/metabolite transporter (DMT) superfamily
CDS	1732904	1733458	HFX_1807	putative pyridine nucleotide-disulfide oxidoreductase
CDS	1733543	1734295	HFX_1808	ubiquinone/menaquinone biosynthesis methyltransferase
CDS	1734446	1735159	HFX_1809	succinoglycan biosynthesis ExsB protein
CDS	1735239	1736012	HFX_1810	organic radical activating enzyme
CDS	1736012	1736488	HFX_1811	6-pyruvoyl tetrahydropterin synthase
CDS	1736661	1737044	HFX_1812	putative thioesterase
CDS	1737143	1737421	HFX_1813	hypothetical protein
tRNA	1737800	1737873	HFX_1814	tRNA-Tyr
CDS	1738013	1740169	HFX_1815	putative DNA repair helicase
CDS	1740378	1740860	HFX_1816	hypothetical protein
CDS	1742363	1743565	HFX_1817	cell division control protein cdc6-like protein
CDS	1743759	1744556	HFX_1818	hypothetical protein
CDS	1744638	1745198	HFX_1819	TATA-binding transcription initiation factor
