type	geneStart	geneEnd	tag	description
CDS	2150003	2151682	HVO_2286	uncharacterized protein
CDS	2151899	2152816	HVO_2287	DUF932 family protein
CDS	2153749	2155278	HVO_2288	uncharacterized protein
CDS	2155355	2157352	HVO_2289	uncharacterized protein
CDS	2157895	2159139	HVO_2290	integrase family protein
CDS	2159179	2160219	HVO_2291	uncharacterized protein
CDS	2160278	2160430	HVO_2291B	uncharacterized protein
CDS	2160464	2160859	HVO_2291A	uncharacterized protein
CDS	2160851	2161873	HVO_2292	Orc1-type DNA replication protein
CDS	2162076	2162873	HVO_2293	Orc1-type DNA replication protein
CDS	2163690	2164787	HVO_2294	uncharacterized protein
CDS	2164881	2165231	HVO_2295	homolog to cationic amino acid transport protein N-terminal region
CDS	2165333	2166019	HVO_2296	HTH-10 family transcription regulator (nonfunctional)
CDS	2166149	2167228	HVO_2297	Deoxyhypusine synthase
CDS	2167310	2168071	HVO_2298	GTP cyclohydrolase 1 domain protein
CDS	2168213	2169028	HVO_2299	agmatinase
CDS	2169044	2169418	HVO_2300	translation initiation factor aIF-5A
CDS	2169513	2169941	HVO_2301	uncharacterized protein
CDS	2169999	2171675	HVO_2302	UbiB family protein
CDS	2171684	2172052	HVO_2303	Hsp20-type molecular chaperone
CDS	2172194	2173414	HVO_2304	molybdopterin molybdenumtransferase
CDS	2173411	2175315	HVO_2305	molybdopterin molybdenumtransferase
CDS	2175416	2176162	HVO_2306	receiver box response regulator
CDS	2176234	2176902	HVO_2307	HAD superfamily hydrolase
CDS	2176949	2177344	HVO_2308	uncharacterized protein
CDS	2177341	2177616	HVO_2309	putative pterin-4-alpha-carbinolamine dehydratase
CDS	2177662	2178162	HVO_2310	uncharacterized protein
CDS	2178257	2179642	HVO_2311	glutamyl-tRNA reductase
CDS	2179639	2180286	HVO_2312	precorrin-2 oxidase / ferrochelatase
CDS	2180288	2181349	HVO_2313	siroheme decarboxylase AhbB
CDS	2181530	2181928	HVO_2314	uncharacterized protein
CDS	2182037	2182966	HVO_2315	"tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)"
CDS	2182993	2184354	HVO_2316	serpin family protein
CDS	2184426	2184794	HVO_2317	uncharacterized protein
CDS	2184935	2185543	HVO_2318	"tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)"
CDS	2185692	2187005	HVO_2319	DUF92 family protein
CDS	2187002	2187457	HVO_2320	GNAT family acetyltransferase
CDS	2187520	2188938	HVO_2321	DNA primase DnaG
CDS	2189162	2189911	HVO_2322	YfiH family protein
CDS	2190129	2190344	HVO_2323	DUF3311 family protein
CDS	2190344	2191843	HVO_2324	SSSF family transport protein
CDS	2191913	2192197	HVO_2325	uncharacterized protein
CDS	2192273	2192791	HVO_2326	GNAT family acetyltransferase
CDS	2192908	2193705	HVO_2327	YcgG family protein
CDS	2193734	2194300	HVO_2328	isochorismatase family protein
CDS	2194376	2194759	HVO_2329	uncharacterized protein
CDS	2194879	2195988	HVO_2330	sulfate permease family protein
CDS	2196096	2197262	HVO_2331	ISH3-type transposase ISH51
CDS	2197517	2198029	HVO_2332	uncharacterized protein
CDS	2198162	2199088	HVO_2333	uncharacterized protein
CDS	2199131	2200186	HVO_2334	uncharacterized protein
CDS	2200230	2200970	HVO_2335	DUF1405 family protein
CDS	2201120	2202028	HVO_2336	pyridoxal 5'-phosphate synthase subunit PdxS
CDS	2202120	2202623	HVO_2337	UspA domain protein
CDS	2202757	2203638	HVO_2338	homoserine kinase
CDS	2203705	2205525	HVO_2339	sensor box histidine kinase
CDS	2205622	2206935	HVO_2340	amine oxidase family protein
CDS	2207083	2207742	HVO_2341	TetR family transcription regulator
CDS	2207739	2209223	HVO_2342	MATE efflux family protein
CDS	2209251	2209853	HVO_2343	uncharacterized protein
CDS	2210016	2210924	HVO_2344	HTH domain protein
CDS	2211216	2212457	HVO_2345	flavin-dependent pyridine nucleotide oxidoreductase
CDS	2212657	2212896	HVO_2346	uncharacterized protein
CDS	2213023	2213445	HVO_2347	uncharacterized protein
CDS	2213527	2214453	HVO_2348	GTP cyclohydrolase MptA
CDS	2214514	2215317	HVO_2349	TrmB family transcription regulator
CDS	2215392	2217050	HVO_2350	YyaL family protein
CDS	2217222	2217806	HVO_2351	FxsA domain protein
tRNA	2217987	2218060	HVO_3048	tRNA-Ile
CDS	2218384	2218572	HVO_2353	uncharacterized protein
CDS	2218754	2218882	HVO_2354	uncharacterized protein
CDS	2219002	2220024	HVO_2355	homolog to sodium/calcium antiporter
CDS	2220094	2221317	HVO_2356	GNAT family acetyltransferase
CDS	2221457	2221678	HVO_2357	uncharacterized protein
CDS	2221843	2222094	HVO_2358	uncharacterized protein
CDS	2222252	2222782	HVO_2359	uncharacterized protein
CDS	2222808	2223830	HVO_2360	peptidase S66 family protein
CDS	2223975	2227223	HVO_2361	carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit
CDS	2227376	2228140	HVO_2362	homolog to NAD-dependent epimerase/dehydratase
CDS	2228156	2228977	HVO_2363	putative NAD kinase (polyphosphate/ATP)
CDS	2229188	2230375	HVO_2364	KaiC-type circadian clock protein CirB
CDS	2230490	2231161	HVO_2365	nitroreductase family protein
CDS	2231324	2231758	HVO_2366	UspA domain protein
CDS	2231817	2233793	HVO_2367	arNOG05179 family protein (DUF87-related AAA-type ATPase)
CDS	2233929	2234342	HVO_2368	uncharacterized protein
CDS	2234403	2235677	HVO_2369	NurA domain protein
CDS	2235827	2236486	HVO_2370	HAD superfamily hydrolase
CDS	2236506	2236910	HVO_2371	uncharacterized protein
CDS	2236985	2237431	HVO_2372	DUF2240 family protein
CDS	2237561	2237938	HVO_2373	30S ribosomal protein S8e
CDS	2238108	2239109	HVO_2374	PhoU domain protein
CDS	2239456	2240493	HVO_2375	ABC-type transport system periplasmic substrate-binding protein (probable substrate phosphate)
CDS	2240557	2241516	HVO_2376	ABC-type transport system permease protein (probable substrate phosphate)
CDS	2241518	2243146	HVO_2377	ABC-type transport system permease protein (probable substrate phosphate)
CDS	2243156	2244046	HVO_2378	ABC-type transport system ATP-binding protein (probable substrate phosphate)
CDS	2244236	2244916	HVO_2379	PhoU domain protein
CDS	2245008	2247239	HVO_2380	AAA-type ATPase (CDC48 subfamily)
CDS	2247433	2248914	HVO_2381	UPF0272 family protein
CDS	2249066	2249812	HVO_2382	uncharacterized protein
CDS	2249984	2250673	HVO_2383	DNA repair and recombination protein RadB
CDS	2250787	2251929	HVO_2384	CBS domain protein
CDS	2252319	2254595	HVO_2385	type IV pilus biogenesis complex ATPase subunit
CDS	2254585	2256711	HVO_2386	type IV pilus biogenesis complex membrane subunit
CDS	2256716	2258887	HVO_2387	uncharacterized protein
CDS	2258891	2260621	HVO_2388	uncharacterized protein
CDS	2260741	2261445	HVO_2389	"haloacid dehalogenase, type II"
CDS	2261527	2261898	HVO_2390	uncharacterized protein
CDS	2261991	2262941	HVO_2391	uncharacterized protein
CDS	2263590	2263778	HVO_2392	uncharacterized protein
tRNA	2264001	2264075	HVO_3049	tRNA-Val
CDS	2264147	2264398	HVO_2394	uncharacterized protein
CDS	2264658	2265191	HVO_2395	ATP:cob(I)alamin adenosyltransferase
CDS	2265188	2265427	HVO_2396	glutaredoxin
CDS	2265616	2266722	HVO_2397	ABC-type transport system periplasmic substrate-binding protein (probable substrate zinc)
CDS	2266719	2267588	HVO_2398	ABC-type transport system ATP-binding protein (probable substrate zinc)
CDS	2267585	2268583	HVO_2399	ABC-type transport system permease protein (probable substrate zinc)
CDS	2268759	2268935	HVO_2400	small CPxCG-related zinc finger protein
CDS	2268958	2270379	HVO_2401	glycine cleavage system protein P beta subunit
CDS	2270379	2271722	HVO_2402	glycine cleavage system protein P alpha subunit
CDS	2271724	2272104	HVO_2403	glycine cleavage system protein H
CDS	2272107	2273198	HVO_2404	glycine cleavage system protein T
CDS	2273429	2274229	HVO_2405	ABC-type transport system ATP-binding protein (probable substrate nickel)
CDS	2274217	2275029	HVO_2406	ABC-type transport system permease protein (probable substrate nickel)
CDS	2275026	2275325	HVO_2407	ABC-type transport system protein NikN (probable substrate nickel)
CDS	2275322	2275978	HVO_2408	ABC-type transport system permease protein (probable substrate nickel)
CDS	2276106	2276522	HVO_2409	NikR family transcription regulator
CDS	2276649	2279081	HVO_2410	UPF0753 family protein
CDS	2279071	2280555	HVO_2411	Mrp-type sodium/proton antiporter system subunit D2
CDS	2280933	2281418	HVO_2412	Lrp/AsnC family transcription regulator
CDS	2281831	2283093	HVO_2413	translation elongation factor aEF-1 alpha subunit
CDS	2283214	2283465	HVO_2414	uncharacterized protein
CDS	2283887	2284363	HVO_2415	DUF88 domain protein
CDS	2284470	2285318	HVO_2416	3'-5' ssDNA/RNA exonuclease TatD
CDS	2285471	2286058	HVO_2417	DUF2150 family protein
CDS	2286116	2288794	HVO_2418	uncharacterized protein
CDS	2288857	2290194	HVO_2419	hydroxymethylglutaryl-CoA synthase
CDS	2290394	2290549	HVO_2420	uncharacterized protein
CDS	2290689	2291396	HVO_2421	cro/C1 family transcription regulator
CDS	2291537	2292193	HVO_2422	uncharacterized protein
CDS	2292282	2292821	HVO_2423	GNAT family acetyltransferase
CDS	2292877	2293458	HVO_2424	uncharacterized protein
CDS	2293643	2294293	HVO_2425	GNAT family acetyltransferase
CDS	2294500	2294892	HVO_2426	uncharacterized protein
CDS	2295031	2296497	HVO_2427	replication factor C large subunit
CDS	2296586	2297647	HVO_2428	alcohol dehydrogenase
CDS	2297695	2297925	HVO_2429	small CPxCG-related zinc finger protein
CDS	2297996	2298724	HVO_2430	ABC-type transport system ATP-binding protein (probable substrate glutamine/glutamate/polar amino acids)
CDS	2298721	2299551	HVO_2431	ABC-type transport system permease protein (probable substrate glutamine/glutamate/polar amino acids)
CDS	2299595	2300488	HVO_2432	ABC-type transport system periplasmic substrate-binding protein (probable substrate glutamine/glutamate/polar amino acids)
CDS	2300777	2301610	HVO_2433	heme A synthase
CDS	2301770	2303038	HVO_2434	IS1341-type transposase ISHvo17
CDS	2303258	2304364	HVO_2435	peptidase M24 family protein
CDS	2304496	2306751	HVO_2436	malate dehydrogenase (oxaloacetate-decarboxylating)
CDS	2306785	2307474	HVO_2437	uncharacterized protein
CDS	2307652	2308290	HVO_2438	"ribonuclease H, type 1"
CDS	2310018	2311073	HVO_2441	ABC-type transport system permease protein (probable substrate dipeptides/oligopeptides)
CDS	2312144	2313334	HVO_2443	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	2313327	2314307	HVO_2444	ABC-type transport system ATP-binding protein (probable substrate dipeptides/oligopeptides)
CDS	2314307	2314654	HVO_2445	uncharacterized protein
CDS	2314765	2315700	HVO_2446	DMT superfamily transport protein
CDS	2315713	2316012	HVO_2447	uncharacterized protein
CDS	2316359	2316625	HVO_2447A	uncharacterized protein
CDS	2316814	2317797	HVO_2448	putative oxidoreductase (aldo-keto reductase family protein)
CDS	2317858	2318418	HVO_2449	DUF1684 family protein
CDS	2318472	2318660	HVO_2449A	uncharacterized protein
CDS	2318839	2319306	HVO_2450	pilin PilA
CDS	2319307	2319735	HVO_2451	pilin PilA
CDS	2320189	2323290	HVO_2452	"ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent"
CDS	2323826	2324038	HVO_2452A	uncharacterized protein
CDS	2324131	2324745	HVO_2453	anthranilate synthase component 2
CDS	2324742	2326316	HVO_2454	anthranilate synthase component 1
CDS	2326313	2326978	HVO_2455	N-(5'-phosphoribosyl)anthranilate isomerase
CDS	2326980	2327975	HVO_2456	anthranilate phosphoribosyltransferase
tRNA	2328216	2328290	HVO_3050	tRNA-Val
tRNA	2328336	2328410	HVO_3051	tRNA-Val
CDS	2328634	2328783	HVO_2459	uncharacterized protein
CDS	2328788	2329297	HVO_2460	DUF2062 family protein
CDS	2329410	2329847	HVO_2461	CBS domain protein
CDS	2329849	2332152	HVO_2462	transducer protein Htr37
CDS	2332352	2332621	HVO_2463	uncharacterized protein
CDS	2332664	2333533	HVO_2464	succinate--CoA ligase (ADP-forming) alpha subunit
CDS	2333530	2334675	HVO_2465	succinate--CoA ligase (ADP-forming) beta subunit
CDS	2335167	2336333	HVO_2466	ISH3-type transposase ISH51
CDS	2336471	2337436	HVO_2467	NADPH:quinone reductase
CDS	2337545	2338252	HVO_2468	putative oxidoreductase (short-chain dehydrogenase family)
CDS	2338515	2339852	HVO_2469	SNF family transport protein
CDS	2340025	2341443	HVO_2470	SNF family transport protein
CDS	2341670	2343220	HVO_2471	propionyl-CoA carboxylase carboxyltransferase component
CDS	2343217	2343486	HVO_2472	uncharacterized protein
CDS	2343550	2343852	HVO_2473	uncharacterized protein
CDS	2343854	2344510	HVO_2474	glycerophosphodiester phosphodiesterase
CDS	2344719	2344907	HVO_2475	30S ribosomal protein S17e
CDS	2344932	2345621	HVO_2476	DUF447 family protein
CDS	2345618	2346478	HVO_2477	triphosphoribosyl-dephospho-CoA synthase
CDS	2346478	2347269	HVO_2478	putative dihydropyrimidine dehydrogenase
CDS	2347269	2348261	HVO_2479	2-phospho-L-lactate transferase
CDS	2348367	2348564	HVO_2480	uncharacterized protein
CDS	2348691	2349863	HVO_2481	HD family hydrolase
CDS	2349947	2351167	HVO_2482	HD family hydrolase
CDS	2351220	2352233	HVO_2483	putative nucleoside deaminase (cytosine/guanine deaminase)
CDS	2352390	2352956	HVO_2484	UspA domain protein
CDS	2352996	2354000	HVO_2485	HTH domain protein / biotin--[acetyl-CoA-carboxylase] ligase
CDS	2354069	2355868	HVO_2486	propionyl-CoA carboxylase biotin carboxylase component
CDS	2356066	2357100	HVO_2487	aspartate-semialdehyde dehydrogenase
CDS	2357537	2357734	HVO_2488	uncharacterized protein
CDS	2358034	2358303	HVO_2489	small CPxCG-related zinc finger protein
CDS	2358413	2358739	HVO_2490	uncharacterized protein
CDS	2359002	2359286	HVO_2492	uncharacterized protein
CDS	2359296	2360165	HVO_2493	tRNA/rRNA pseudouridine synthase Cbf5
CDS	2360168	2360746	HVO_2494	cytidylate kinase
CDS	2360965	2361882	HVO_2495	DUF106 family protein
CDS	2362033	2362659	HVO_2496	Adenylate kinase
CDS	2362868	2363014	HVO_2496A	uncharacterized protein
CDS	2363011	2364030	HVO_2497	UPF0324 family protein
CDS	2364122	2364517	HVO_2498	uncharacterized protein
CDS	2364709	2365179	HVO_2499	UspA domain protein
CDS	2365176	2367422	HVO_2500	transport protein (probable substrate cationic amino acids)
CDS	2367604	2368554	HVO_2501	alpha/beta hydrolase fold protein
CDS	2368893	2369933	HVO_2502	hydrogenase expression/formation protein
CDS	2369988	2371265	HVO_2503	kynureninase
CDS	2371290	2371988	HVO_2504	putative oxidoreductase (short-chain dehydrogenase family)
CDS	2372097	2372516	HVO_2505	"metalloprotease JAMM1, desampylating"
CDS	2372503	2373072	HVO_2506	"isopentenyl-diphosphate delta-isomerase, type I"
CDS	2373145	2373558	HVO_2507	Lrp/AsnC family transcription regulator
CDS	2373656	2374738	HVO_2508	carbamoyl-phosphate synthase (glutamine-hydrolyzing) small subunit
CDS	2374932	2375969	HVO_2509	sensor box histidine kinase
CDS	2376033	2376947	HVO_2510	GNAT family acetyltransferase
CDS	2376952	2378199	HVO_2511	glutamyl-tRNA(Gln) amidotransferase subunit D
CDS	2378431	2378640	HVO_2512	uncharacterized protein
CDS	2378737	2379234	HVO_2513	uncharacterized protein
CDS	2379238	2379891	HVO_2514	ArsR family transcription regulator
CDS	2379957	2380658	HVO_2515	DUF1405 family protein
CDS	2380794	2382374	HVO_2516	"phosphoglycerate mutase, 2,3-biphosphateglycerate-independent type"
CDS	2382434	2383066	HVO_2517	uncharacterized protein
CDS	2383157	2383528	HVO_2518	uncharacterized protein
CDS	2383562	2384710	HVO_2519	uncharacterized protein
CDS	2386874	2387923	HVO_2521	DUF21/CBS domain protein
CDS	2388088	2388558	HVO_2522	Lrp/AsnC family transcription regulator
CDS	2389183	2389335	HVO_2523	small CPxCG-related zinc finger protein
CDS	2389504	2390523	HVO_2524	phytoene synthase
CDS	2390581	2391234	HVO_2525	HTH-10 family transcription regulator
CDS	2392420	2393301	HVO_2526	putative carotenoid biosynthesis protein
CDS	2393326	2394231	HVO_2527	lycopene elongase
CDS	2394228	2395730	HVO_2528	phytoene dehydrogenase (phytoene desaturase)
CDS	2395826	2396518	HVO_2529	putative oxidoreductase (short-chain dehydrogenase family)
CDS	2396594	2397421	HVO_2531	uncharacterized protein
CDS	2397414	2398736	HVO_2530	homolog to phosphoribosylamine--glycine ligase
CDS	2398798	2399151	HVO_2532	uncharacterized protein
CDS	2399148	2400158	HVO_2533	uncharacterized protein
CDS	2400297	2400497	HVO_2533A	DUF1059 domain protein
CDS	2400548	2400949	HVO_2534	UspA domain protein
CDS	2400980	2401708	HVO_2535	uncharacterized protein
CDS	2401797	2403047	HVO_2536	TIGR00300 family protein
CDS	2403158	2403649	HVO_2537	uncharacterized protein
CDS	2403719	2404660	HVO_2538	alpha/beta hydrolase fold protein
CDS	2404657	2405013	HVO_2539	uncharacterized protein
CDS	2405115	2405843	HVO_2540	uncharacterized protein
CDS	2406014	2407483	HVO_2541	protein translocase subunit SecY
CDS	2407487	2407984	HVO_2542	50S ribosomal protein L15
CDS	2407981	2408445	HVO_2543	50S ribosomal protein L30
CDS	2408445	2409089	HVO_2544	30S ribosomal protein S5
CDS	2409086	2409640	HVO_2545	50S ribosomal protein L18
CDS	2409640	2410095	HVO_2546	50S ribosomal protein L19e
CDS	2410095	2410802	HVO_2547	50S ribosomal protein L32e
CDS	2410802	2411338	HVO_2548	50S ribosomal protein L6
CDS	2411343	2411735	HVO_2549	30S ribosomal protein S8
CDS	2411739	2411915	HVO_2550	30S ribosomal protein S14
CDS	2411912	2412430	HVO_2551	50S ribosomal protein L5
CDS	2412427	2413170	HVO_2552	30S ribosomal protein S4e
CDS	2413167	2413523	HVO_2553	50S ribosomal protein L24
CDS	2413525	2413923	HVO_2554	50S ribosomal protein L14
CDS	2413923	2414267	HVO_2555	30S ribosomal protein S17
CDS	2414258	2414689	HVO_2556	ribonuclease P protein component 1
CDS	2414689	2414901	HVO_2557	50S ribosomal protein L29
CDS	2414902	2415816	HVO_2558	30S ribosomal protein S3
CDS	2415816	2416277	HVO_2559	50S ribosomal protein L22
CDS	2416281	2416703	HVO_2560	30S ribosomal protein S19
CDS	2416706	2417431	HVO_2561	50S ribosomal protein L2
CDS	2417434	2417685	HVO_2562	50S ribosomal protein L23
CDS	2417682	2418428	HVO_2563	50S ribosomal protein L4
CDS	2418432	2419448	HVO_2564	50S ribosomal protein L3
CDS	2419453	2420295	HVO_2565	DUF171 family protein
tRNA	2420585	2420655	HVO_3052	tRNA-Gly
tRNA	2420668	2420738	HVO_3053	tRNA-Gly
CDS	2421280	2421570	HVO_2568	uncharacterized protein
CDS	2421751	2422005	HVO_2569	uncharacterized protein
CDS	2422082	2422366	HVO_2570	small CPxCG-related zinc finger protein
CDS	2422406	2423464	HVO_2571	UPF0761 family protein
CDS	2423557	2423724	HVO_2571A	uncharacterized protein
CDS	2423828	2424142	HVO_2572	UPF0045 family protein
CDS	2424275	2425207	HVO_2573	putative methenyltetrahydrofolate cyclohydrolase
CDS	2425204	2425695	HVO_2574	uncharacterized protein
CDS	2425740	2427344	HVO_2575	homolog to translation elongation factor aEF-1 alpha subunit
CDS	2427486	2428076	HVO_2576	DnaJ N-terminal domain protein
CDS	2428167	2428964	HVO_2577	orotidine-5'-phosphate decarboxylase
CDS	2429064	2430260	HVO_2578	major facilitator superfamily transport protein
CDS	2430345	2431151	HVO_2579	nicotinate-nucleotide pyrophosphorylase (carboxylating)
CDS	2431138	2432751	HVO_2580	L-aspartate oxidase
CDS	2432748	2433905	HVO_2581	quinolinate synthase A
CDS	2434116	2434697	HVO_2582	metal dependent amidohydrolase M38 superfamily protein
CDS	2434849	2436060	HVO_2583	hydroxymethylglutaryl-CoA reductase (NADPH)
CDS	2436217	2436417	HVO_2583A	uncharacterized protein
CDS	2436468	2437007	HVO_2584	uncharacterized protein
CDS	2437133	2437477	HVO_2585	cupin 2 barrel domain protein
CDS	2437665	2438225	HVO_2586	uncharacterized protein
CDS	2438409	2438864	HVO_2587	uncharacterized protein
CDS	2438979	2440238	HVO_2588	isocitrate dehydrogenase (NADP)
CDS	2440357	2441385	HVO_2589	asparaginase family protein
CDS	2441471	2442406	HVO_2590	putative oxidoreductase (short-chain dehydrogenase family)
CDS	2442476	2442904	HVO_2591	uncharacterized protein
CDS	2442972	2443604	HVO_2592	thioredoxin domain protein
CDS	2443720	2443872	HVO_2593	cationic amino acid transporter
CDS	2444152	2445213	HVO_2595	2-oxoacid dehydrogenase E1 component alpha subunit
CDS	2445213	2446253	HVO_2596	2-oxoacid dehydrogenase E1 component beta subunit
CDS	2446285	2446545	HVO_2597	lipoyl-binding domain protein
CDS	2446561	2448804	HVO_2598	polyphosphate kinase
CDS	2448882	2449583	HVO_2599	metallophosphoesterase domain protein
CDS	2449767	2450657	HVO_2600	methionine aminopeptidase
CDS	2450738	2451307	HVO_2601	histidine triad family protein (homolog to bis(5'-nucleosyl)-tetraphosphatase)
CDS	2451389	2452324	HVO_2602	transport protein (probable substrate zinc/cadmium/cobalt)
CDS	2452379	2452969	HVO_2603	signal peptidase I
CDS	2453061	2453510	HVO_2604	GNAT family acetyltransferase
CDS	2453568	2454857	HVO_2605	MiaB-like tRNA modifying enzyme
CDS	2455085	2456398	HVO_2606	PQQ repeat protein
CDS	2456395	2457615	HVO_2607	PQQ repeat protein
CDS	2457666	2457896	HVO_2608	uncharacterized protein
CDS	2457993	2458664	HVO_2609	uncharacterized protein
CDS	2458770	2459408	HVO_2610	deoxyribose-phosphate aldolase
CDS	2459475	2460284	HVO_2611	DUF63 family protein
CDS	2460405	2461322	HVO_2612	sugar kinase
CDS	2461391	2461921	HVO_2613	uncharacterized protein
CDS	2462016	2462744	HVO_2614	uridine phosphorylase
CDS	2462754	2464178	HVO_2615	uncharacterized protein
CDS	2464253	2465464	HVO_2616	ion channel pore / TrkA domain protein
CDS	2465565	2466776	HVO_2617	TrkA-C domain protein
CDS	2466776	2468281	HVO_2618	TrkA-C domain protein
CDS	2468305	2468568	HVO_2619	ubiquitin-like modifier protein SAMP1
CDS	2468823	2469668	HVO_2620	cytochrome bc1 complex Rieske iron-sulfur protein
CDS	2469881	2472574	HVO_2621	phosphoenolpyruvate carboxylase
CDS	2472650	2472817	HVO_2621A	small CPxCG-related zinc finger protein
CDS	2472992	2473792	HVO_2622	putative oxidoreductase (aldo-keto reductase family protein)
CDS	2473880	2474437	HVO_2623	maltose O-acetyltransferase
CDS	2474617	2476266	HVO_2624	CTP synthase
CDS	2476266	2477183	HVO_2625	GMP synthase (glutamine-hydrolyzing) subunit B
CDS	2477180	2477500	HVO_2626	uncharacterized protein
CDS	2477601	2478359	HVO_2627	DUF4397 family protein
CDS	2478478	2479440	HVO_2628	GHMP family kinase (homolog to beta-ribofuranosylaminobenzene 5'-phosphate synthase)
CDS	2479527	2480363	HVO_2629	uncharacterized protein
CDS	2480448	2481356	HVO_2630	uncharacterized protein
CDS	2481372	2481917	HVO_2631	uncharacterized protein
CDS	2482002	2482331	HVO_2632	transcription elongation factor TFS
CDS	2482579	2483208	HVO_2633	uncharacterized protein
CDS	2483247	2484332	HVO_2634	uncharacterized protein
CDS	2484441	2485097	HVO_2635	uncharacterized protein
CDS	2485152	2485982	HVO_2636	PspA domain protein
CDS	2486086	2487186	HVO_2637	uncharacterized protein
CDS	2487257	2488294	HVO_2638	homolog to dipeptide epimerase
CDS	2488295	2489320	HVO_2639	DUF1611 family protein
CDS	2489447	2490376	HVO_2640	uncharacterized protein
CDS	2490473	2490871	HVO_2641	uncharacterized protein
CDS	2491040	2491360	HVO_2642	uncharacterized protein
CDS	2491350	2492390	HVO_2643	NADPH:quinone reductase
CDS	2492625	2493428	HVO_2644	HTH domain protein
CDS	2493529	2494113	HVO_2645	molybdopterin adenylyltransferase
CDS	2494210	2495964	HVO_2646	dihydroxy-acid dehydratase
CDS	2496007	2496267	HVO_2647	uncharacterized protein
CDS	2496392	2497351	HVO_2648	putative D-2-hydroxyacid dehydrogenase
CDS	2497407	2497634	HVO_2649	uncharacterized protein
CDS	2497966	2499351	HVO_2650	FAD-dependent oxidoreductase (homolog to geranylgeranyl reductase)
CDS	2499394	2499837	HVO_2651	uncharacterized protein
CDS	2500141	2501757	HVO_2652	putative transport protein (probable polysaccharide biosynthesis transport protein)
CDS	2501833	2502309	HVO_2653	uncharacterized protein
CDS	2502347	2503771	HVO_2654	homolog to respiratory nitrate reductase b-type cytochrome subunit
CDS	2503773	2504426	HVO_2655	Rieske-type [2Fe-2S] iron-sulfur protein
CDS	2504441	2505040	HVO_2656	uncharacterized protein
CDS	2505310	2505996	HVO_2657	halocyanin
CDS	2506025	2507383	HVO_2658	NRAMP family transport protein (probable substrate divalent metal cation)
CDS	2507506	2509395	HVO_2660	receiver/sensor box histidine kinase
CDS	2509356	2509727	HVO_2659	putative tautomerase
CDS	2509804	2510916	HVO_2661	aminotransferase class V (serine--pyruvate aminotransferase / alanine--glyoxylate aminotransferase)
CDS	2511079	2512068	HVO_2662	glyoxalase domain protein
CDS	2512213	2513097	HVO_2663	putative oxidoreductase (aldo-keto reductase family protein)
CDS	2513139	2513888	HVO_2664	putative S-adenosylmethionine-dependent methyltransferase
CDS	2513896	2514693	HVO_2665	HpcH/HpaI aldolase family protein
CDS	2514799	2515638	HVO_2666	phosphomethylpyrimidine kinase / phosphomethylpyrimidine phosphate kinase
CDS	2515639	2516535	HVO_2667	hydroxyethylthiazole kinase
CDS	2516532	2517176	HVO_2668	thiamine-phosphate synthase
CDS	2517313	2517888	HVO_2669	flavodoxin domain protein
CDS	2517984	2521160	HVO_2670	FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)
CDS	2521275	2522462	HVO_2671	aminotransferase class V (serine--pyruvate aminotransferase / alanine--glyoxylate aminotransferase)
CDS	2522590	2522862	HVO_2672	uncharacterized protein
CDS	2522934	2523542	HVO_2673	uncharacterized protein
CDS	2523769	2525001	HVO_2674	NRAMP family transport protein MntH (probable substrate manganese)
CDS	2525128	2526414	HVO_2675	histidinol dehydrogenase
CDS	2526511	2526876	HVO_2676	HesB/IscA family iron-sulfur cluster assembly accessory protein
CDS	2526916	2527164	HVO_2677	uncharacterized protein
CDS	2527253	2527597	HVO_2678	uncharacterized protein
CDS	2527654	2528397	HVO_2679	uncharacterized protein
CDS	2528394	2529053	HVO_2680	uncharacterized protein
CDS	2529154	2529951	HVO_2681	HTH domain protein
CDS	2530045	2530257	HVO_2682	dodecin
CDS	2530375	2531754	HVO_2683	5'-nucleotidase family hydrolase
CDS	2531839	2532246	HVO_2684	UspA domain protein
CDS	2532346	2533494	HVO_2685	mechanosensitive channel protein MscS
CDS	2533589	2533798	HVO_2686	uncharacterized protein
CDS	2533835	2534329	HVO_2687	uncharacterized protein
CDS	2534459	2535520	HVO_2688	TrmB family transcription regulator TrmB
CDS	2535581	2536375	HVO_2689	uncharacterized protein
CDS	2536418	2537518	HVO_2690	GFO family oxidoreductase
CDS	2537673	2537876	HVO_2691	uncharacterized protein
CDS	2537992	2539179	HVO_2692	ABC-type transport system ATP-binding protein (probable substrate sugar)
CDS	2539182	2540141	HVO_2693	ABC-type transport system permease protein (probable substrate sugar)
CDS	2540143	2541168	HVO_2694	ABC-type transport system permease protein (probable substrate sugar)
CDS	2541219	2542757	HVO_2695	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
CDS	2542912	2543889	HVO_2696	putative oxidoreductase (aldo-keto reductase family protein)
CDS	2544015	2545172	HVO_2697	DNA primase small subunit
CDS	2545169	2546164	HVO_2698	DNA replication factor GINS
